feature_set,train_frac,split,n_train,n_test,model,roc_auc,avg_precision,tuning_score,tuning_scoring,precision_at_20,precision_at_50,precision_at_100
principled_expression,0.7,20,632,271,rf,0.8128486055776892,0.6053927342388372,,,0.55,0.24,0.15
principled_expression,0.7,20,632,271,xgb,0.7974103585657369,0.5144692322154171,,,0.5,0.24,0.16
principled_expression,0.7,20,632,271,ensemble,0.8103585657370518,0.5599876954746361,,,0.5,0.24,0.17
principled_expression,0.8,1,722,181,logreg,0.7241231822070145,0.31716677867743814,,,0.3,0.14,0.1
principled_expression,0.8,1,722,181,rf,0.7555603079555175,0.5382773014901054,,,0.35,0.18,0.12
principled_expression,0.8,1,722,181,xgb,0.7001710863986313,0.5316785269873164,,,0.35,0.18,0.1
principled_expression,0.8,1,722,181,ensemble,0.7788708297690333,0.5655247084340981,,,0.35,0.18,0.11
principled_expression,0.8,2,722,181,logreg,0.6954662104362702,0.36028200424790746,,,0.25,0.16,0.1
principled_expression,0.8,2,722,181,rf,0.7303250641573995,0.37601723456989766,,,0.25,0.14,0.12
principled_expression,0.8,2,722,181,xgb,0.7399486740804105,0.40167141929852235,,,0.25,0.18,0.11
principled_expression,0.8,2,722,181,ensemble,0.7014542343883661,0.4111256185042117,,,0.3,0.16,0.1
principled_expression,0.8,3,722,181,logreg,0.7527801539777588,0.27827876477654123,,,0.25,0.2,0.12
principled_expression,0.8,3,722,181,rf,0.7671086398631309,0.544125514515452,,,0.4,0.18,0.11
principled_expression,0.8,3,722,181,xgb,0.7532078699743371,0.4591725047042578,,,0.3,0.2,0.12
principled_expression,0.8,3,722,181,ensemble,0.786142001710864,0.5462688564470508,,,0.4,0.2,0.11
principled_expression,0.8,4,722,181,logreg,0.7822925577416595,0.3475439602614792,,,0.4,0.2,0.11
principled_expression,0.8,4,722,181,rf,0.8207869974337041,0.5251624446963636,,,0.4,0.2,0.12
principled_expression,0.8,4,722,181,xgb,0.7647562018819504,0.40412968262292537,,,0.3,0.18,0.12
principled_expression,0.8,4,722,181,ensemble,0.7878528656971772,0.6057814400037205,,,0.45,0.2,0.11
principled_expression,0.8,5,722,181,logreg,0.7164242942686055,0.3527858114235736,,,0.35,0.16,0.1
principled_expression,0.8,5,722,181,rf,0.7072284003421728,0.5263744727955747,,,0.35,0.18,0.1
principled_expression,0.8,5,722,181,xgb,0.73267750213858,0.46138669791509435,,,0.35,0.18,0.1
principled_expression,0.8,5,722,181,ensemble,0.718562874251497,0.5503653182432783,,,0.4,0.16,0.1
principled_expression,0.8,6,722,181,logreg,0.6411462788708299,0.2065211876494148,,,0.25,0.14,0.1
principled_expression,0.8,6,722,181,rf,0.6565440547476475,0.412974445554842,,,0.3,0.14,0.09
principled_expression,0.8,6,722,181,xgb,0.6467065868263474,0.40799649405010496,,,0.3,0.16,0.09
principled_expression,0.8,6,722,181,ensemble,0.6325919589392643,0.4035510547364819,,,0.3,0.14,0.1
principled_expression,0.8,7,722,181,logreg,0.7078699743370402,0.3647381118856386,,,0.3,0.18,0.1
